StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q31,Q2,Q2_5_TEXT,Q3,Q3_1_TEXT,Q3_2_TEXT,Q3_3_TEXT,Q4,Q4_4_TEXT,Q5,Q5_6_TEXT,Q6,Q8_2,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q10_12,Q10_13,Q10_14,Q10_15,Q10_16,Q10_17,Q10_18,Q10_19,Q10_20,Q10_21,Q10_22,Q10_23,Q10_24,Q10_25,Q10_26,Q10_27,Q10_28,Q10_29,Q10_30,Q10_31,Q10_32,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q11_15,Q11_16,Q11_17,Q11_18,Q11_19,Q11_20,Q11_21,Q11_22,Q11_23,Q11_24,Q11_25,Q11_26,Q11_27,Q11_28,Q11_29,Q11_30,Q11_31,Q11_32,Q12_1,Q12_2,Q12_3,Q14_1,Q14_2,Q14_3,Q15_1,Q15_2,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q19,Q20_1,Q20_2,Q20_3,Q21,Q21_4_TEXT,Q22,Q23,Q24,Q25,Q26,Q27,Q28
2020-02-18 08:12:01,2020-02-18 08:27:12,IP Address,152.3.43.53,100,911,True,2020-02-18 08:27:12,R_3ozlLgVCdI797p0,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,jtn12,Yes,Sophomore,,May of,2022,,,ECON 101,,"I am interested in economics as a subject.,It will help me achieve my career goals.",,"Consultant,Lawyer",95,I expect a double major with economics being one of my majors,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Yes,Yes,Yes,Yes,Extremely competitive,Extremely competitive,"Asset pricing,Optimal rate at which to switch telephone service providers",5,1,9,5,10,7,A few times a week,1,1,1,"No, it is irrelevant.",,Only my father received a college or university degree.,True,No,Asian (including Indian subcontinent and Philippines),Female,Yes,
2020-02-18 08:28:11,2020-02-18 08:32:06,IP Address,152.3.43.41,100,234,True,2020-02-18 08:32:06,R_1Eh7yM7npU8bQt1,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,nec17,Yes,Freshman,,May of,2023,,,"High school AP economics course(s).,ECON 101",,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,"Wall Street-type occupation,Policy Analyst,Consultant,Lawyer,Working for a government agency, non-profit, foundation, NGO, etc.",80,I expect a double major with economics being one of my majors,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Average,Above-average competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",7,5,3,2,6,8,A few times a week,3,3,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,White (including Middle Eastern),Male,Yes,
2020-02-18 08:31:13,2020-02-18 08:35:20,IP Address,152.3.43.51,100,247,True,2020-02-18 08:35:21,R_2zUqY3k3mOq3Rpp,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,hc209,No,Freshman,,May of,2023,,,High school AP economics course(s).,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.",,"Wall Street-type occupation,Consultant",75,I expect a double major with economics being one of my majors,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,I'm not sure,Yes,Neutral,Yes,Above-average competitive,Extremely competitive,Asset pricing,8,4,4,7,4,7,A few times a week,4,2,3,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,Asian (including Indian subcontinent and Philippines),Male,Yes,
2020-02-18 08:38:35,2020-02-18 08:41:43,IP Address,198.86.29.22,100,187,True,2020-02-18 08:41:44,R_tQxcDcKS9mYihDb,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,jwr31,Yes,Sophomore,,May of,2022,,,"High school AP economics course(s).,Transfer or study abroad credit,ECON 101",,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.",,"Academic or Researcher,Wall Street-type occupation,Policy Analyst,Consultant,Lawyer,Working for a government agency, non-profit, foundation, NGO, etc.",0,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Above-average competitive,Above-average competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",9,5,3,5,10,10,A few times a week,4,5,5,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,White (including Middle Eastern),Male,Yes,
2020-02-18 08:40:23,2020-02-18 08:43:18,IP Address,152.3.43.44,100,175,True,2020-02-18 08:43:18,R_2aDmR3Xccu1iQUQ,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,rpm32,Yes,Sophomore,,May of,2022,,,High school AP economics course(s).,,"I am exploring potential career paths.,I am interested in economics as a subject.",,Wall Street-type occupation,70,I expect a double major with economics being one of my majors,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Above-average competitive,Above-average competitive,"Asset pricing,Optimal rate at which to switch telephone service providers",5,7,1,1,2,3,Daily,4,0,1,"No, it is irrelevant.",,Only my father received a college or university degree.,False,No,White (including Middle Eastern),Male,Yes,
2020-02-18 08:35:38,2020-02-18 08:44:25,IP Address,152.3.43.55,100,526,True,2020-02-18 08:44:26,R_1M6b7ky7ZaQcMrd,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,tc228,No,Junior,,May of,2021,,,ECON 101,,I am interested in economics as a subject.,,"Academic or Researcher,Wall Street-type occupation,Policy Analyst,Consultant,Working for a government agency, non-profit, foundation, NGO, etc.",95,I expect a double major with economics being one of my majors,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Yes,Yes,Yes,Yes,Extremely competitive,Extremely competitive,"Asset pricing,Optimal rate at which to switch telephone service providers",7,7,6,6,8,9,Daily,2,2,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,Asian (including Indian subcontinent and Philippines),Male,No,
2020-02-18 08:40:02,2020-02-18 08:45:01,IP Address,198.86.29.21,100,298,True,2020-02-18 08:45:01,R_12QPJeLM5Iv663Y,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,bdb49,Yes,Freshman,,May of,2023,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,"Wall Street-type occupation,Policy Analyst,Consultant,Lawyer,Working for a government agency, non-profit, foundation, NGO, etc.",75,I expect a double major with economics being one of my majors,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Neutral,Yes,Yes,Yes,Average,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",9,9,5,8,9,9,A few times a week,3,3,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,White (including Middle Eastern),Male,Yes,
2020-02-18 08:44:07,2020-02-18 08:47:03,IP Address,152.3.43.57,100,175,True,2020-02-18 08:47:03,R_2SHb7fMNpfWaQCV,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,em301,Yes,Freshman,,May of,2023,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.",,"Policy Analyst,Consultant,Working for a government agency, non-profit, foundation, NGO, etc.",70,I expect a double major with economics being one of my majors,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Yes,Yes,Yes,Neutral,Yes,Above-average competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",7,4,1,1,9,9,Daily,4,2,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,White (including Middle Eastern),Male,Yes,
2020-02-18 08:52:38,2020-02-18 08:56:41,IP Address,152.3.43.41,100,243,True,2020-02-18 08:56:41,R_32PW3XuOKaRreNH,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,Av175,Yes,Sophomore,,May of,2022,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,"Wall Street-type occupation,Consultant",5,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,Yes,Yes,Yes,Neutral,Neutral,Yes,Above-average competitive,Extremely competitive,"Asset pricing,Optimal rate at which to switch telephone service providers",6,5,2,4,6,7,Daily,2,2,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,Yes,White (including Middle Eastern),Male,Yes,
2020-02-18 08:53:09,2020-02-18 08:57:01,IP Address,107.77.237.95,100,232,True,2020-02-18 08:57:01,R_2cwqh2dLR4yjnDF,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,es359,Yes,Freshman,,May of,2023,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,Wall Street-type occupation,59,I expect a single major in economics,,,,,,,,,Pick one or two majors,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Above-average competitive,Above-average competitive,"Asset pricing,Optimal rate at which to switch telephone service providers",6,6,7,4,4,6,A few times a week,2,2,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,White (including Middle Eastern),Male,Yes,
2020-02-18 09:02:00,2020-02-18 09:04:40,IP Address,152.3.43.40,100,159,True,2020-02-18 09:04:41,R_3HgX6CTzFqMapS7,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,aca39,Yes,Freshman,,May of,2023,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,"Wall Street-type occupation,Consultant,Lawyer",96,I expect a single major in economics,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Above-average competitive,Above-average competitive,"Asset pricing,Marriage and divorce,Optimal rate at which to switch telephone service providers",4,6,6,2,4,5,A few times a week,2,0,0,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,"Asian (including Indian subcontinent and Philippines),White (including Middle Eastern)",Female,Yes,
2020-02-18 09:07:14,2020-02-18 09:08:34,IP Address,198.86.29.22,100,79,True,2020-02-18 09:08:34,R_2TMraVd29G9kvCf,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,sv155,No,Sophomore,,May of,2022,,,High school AP economics course(s).,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,"Consultant,Medical profession",33,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Below-average competitive,Below-average competitive,Asset pricing,0,0,0,0,0,0,Daily,0,0,0,"Yes, it decreases my probability.",,Both of my parents received a college or university degree.,False,Yes,Asian (including Indian subcontinent and Philippines),Male,Yes,
2020-02-18 09:08:38,2020-02-18 09:11:10,IP Address,152.3.43.54,100,152,True,2020-02-18 09:11:11,R_1OixD7ISWPFSBNZ,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,cg262,Yes,Freshman,,May of,2023,,,This is my first formal economics course,,I am exploring potential interests.,,"Wall Street-type occupation,Consultant",90,I expect a double major with economics being one of my majors,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Yes,Neutral,No,Yes,Above-average competitive,Above-average competitive,"Asset pricing,Marriage and divorce,Optimal rate at which to switch telephone service providers",7,9,6,9,7,7,A few times a week,3,3,2,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,Yes,White (including Middle Eastern),Male,Yes,
2020-02-18 09:27:29,2020-02-18 09:31:34,IP Address,152.3.43.48,100,244,True,2020-02-18 09:31:34,R_2ar8FHktwwG5dXw,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,ec265,Yes,Freshman,,May of,2023,,,High school AP economics course(s).,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.",,"Wall Street-type occupation,Consultant",60,I expect a double major with economics being one of my majors,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Above-average competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",7,4,3,8,6,5,A few times a week,3,3,2,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,Asian (including Indian subcontinent and Philippines),Male,Yes,
2020-02-18 09:30:40,2020-02-18 09:32:59,IP Address,107.77.237.135,100,138,True,2020-02-18 09:32:59,R_2atOvecJKeKkNWc,,,,,33.748504638671875,-84.3871002197265625,anonymous,EN,Ald75,No,Freshman,,May of,2023,,,High school AP economics course(s).,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,"Wall Street-type occupation,Consultant,Lawyer,Working for a government agency, non-profit, foundation, NGO, etc.",67,I expect a double major with economics being one of my majors,,,,,,,,,Pick one or two majors,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Above-average competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",10,10,8,4,7,7,Daily,2,2,1,"No, it is irrelevant.",,Only my father received a college or university degree.,True,No,White (including Middle Eastern),Male,Yes,
2020-02-18 09:13:51,2020-02-18 09:54:01,IP Address,107.77.232.60,100,2410,True,2020-02-18 09:54:02,R_2azz7Qr8A37e9eY,,,,,33.748504638671875,-84.3871002197265625,anonymous,EN,Sal66,Yes,Sophomore,,May of,2022,,,"Transfer or study abroad credit,ECON 101",,I am exploring potential interests.,,Consultant,0,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,Yes,Yes,Yes,Yes,Yes,Yes,Average,Average,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Optimal rate at which to switch telephone service providers",10,10,1,2,7,8,A few times a week,3,4,2,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,Yes,White (including Middle Eastern),Male,Yes,
2020-02-18 09:52:01,2020-02-18 09:56:54,IP Address,152.3.43.51,100,292,True,2020-02-18 09:56:54,R_2aLvYg5bqZf75Ys,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,ayz6,Yes,Freshman,,May of,2023,,,Other—please describe.,I took AP Macroeconomics but didn't get a 5,"I am exploring potential career paths.,It will help me achieve my career goals.",,None of the above,70,I expect a single major in economics,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Yes,Yes,Neutral,Neutral,Extremely competitive,Extremely competitive,"Protection of endangered species,Optimal rate at which to switch telephone service providers",5,7,1,3,7,7,A few times a month,3,1,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,Asian (including Indian subcontinent and Philippines),Male,Yes,
2020-02-18 09:55:04,2020-02-18 10:01:00,IP Address,152.3.43.55,100,356,True,2020-02-18 10:01:00,R_3O2qtG9VAyEDOSW,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,dvp3,No,Sophomore,,May of,2022,,,ECON 101,,I am interested in economics as a subject.,,Wall Street-type occupation,90,I expect a single major in economics,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Above-average competitive,Extremely competitive,"Asset pricing,Optimal rate at which to switch telephone service providers",7,1,4,7,10,7,A few times a week,2,3,3,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,Yes,White (including Middle Eastern),Female,Yes,
2020-02-18 09:59:21,2020-02-18 10:01:22,IP Address,152.3.43.48,100,121,True,2020-02-18 10:01:23,R_2YXuhs58J0feFl3,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,ag520,Yes,Freshman,,May of,2023,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.,My parents or relatives pressured me.",,"Academic or Researcher,Wall Street-type occupation,Consultant",21,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,No,No,Yes,No,No,No,Not competitive at all,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",10,10,5,5,0,0,Daily,4,1,0,"Yes, it decreases my probability.",,Both of my parents received a college or university degree.,True,No,Asian (including Indian subcontinent and Philippines),Male,Yes,
2020-02-18 09:56:50,2020-02-18 10:01:38,IP Address,198.86.29.22,100,287,True,2020-02-18 10:01:38,R_1LdIzDs2oZr8nzh,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,asr38,Yes,Sophomore,,May of,2022,,,ECON 101,,"I am exploring potential interests.,I am interested in economics as a subject.",,"Wall Street-type occupation,Policy Analyst,Consultant",0,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Extremely competitive,Extremely competitive,"Asset pricing,Optimal rate at which to switch telephone service providers",6,1,9,2,9,8,A few times a month,0,2,2,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,White (including Middle Eastern),Male,Yes,
2020-02-18 10:09:43,2020-02-18 10:13:18,IP Address,152.3.43.57,100,215,True,2020-02-18 10:13:18,R_wReiqhCBNx46tlT,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,dmw69,Yes,Sophomore,,May of,2022,,,ECON 101,,"I am interested in economics as a subject.,It will help me achieve my career goals.",,"K-12 teacher,Policy Analyst,Working for a government agency, non-profit, foundation, NGO, etc.",100,I expect a single major in economics,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Neutral,Neutral,Yes,Yes,Neutral,Above-average competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",9,7,8,10,9,9,A few times a month,4,1,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,White (including Middle Eastern),Female,Yes,
2020-02-18 08:23:21,2020-02-18 10:24:09,IP Address,152.3.43.45,100,7247,True,2020-02-18 10:24:09,R_2WIN5ewj7SGEay8,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,mjh106,No,Freshman,,May of,2023,,,"High school AP economics course(s).,Transfer or study abroad credit,ECON 101",,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.,My parents or relatives pressured me.",,"Policy Analyst,Lawyer,Working for a government agency, non-profit, foundation, NGO, etc.,Medical profession",60,I expect a double major with economics being one of my majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,I'm not sure,Yes,Yes,I'm not sure,Yes,Above-average competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Optimal rate at which to switch telephone service providers",8,8,2,8,7,8,Daily,5,2,0,"Yes, it increases my probability.",,Both of my parents received a college or university degree.,True,Yes,Asian (including Indian subcontinent and Philippines),Male,No,
2020-02-18 10:41:32,2020-02-18 10:44:52,IP Address,198.86.29.22,100,200,True,2020-02-18 10:44:53,R_3spKap2nze1Bhq1,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,yz581,No,Sophomore,,December of,,,2021,"High school AP economics course(s).,Transfer or study abroad credit,ECON 101",,I am interested in economics as a subject.,,None of the above,27,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,Pick one or two majors,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Above-average competitive,Average,"Compliance by AIDS patients with their prescribed drug regimens,Optimal rate at which to switch telephone service providers",7,9,2,4,6,9,Daily,3,2,2,"No, it is irrelevant.",,"I don't know, N/A.",True,No,Asian (including Indian subcontinent and Philippines),Male,No,
2020-02-18 10:46:15,2020-02-18 10:50:49,IP Address,152.3.43.41,100,274,True,2020-02-18 10:50:50,R_3m4yUHeTuzLmY7R,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,asp57,No,Freshman,,May of,2023,,,Other—please describe.,High school IB economics course,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,"Wall Street-type occupation,Consultant",85,I expect a double major with economics being one of my majors,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Average,Above-average competitive,"Asset pricing,Compliance by AIDS patients with their prescribed drug regimens,Optimal rate at which to switch telephone service providers",3,7,1,1,8,7,A few times a month,1,1,0,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,Asian (including Indian subcontinent and Philippines),Female,Yes,
2020-02-18 10:01:36,2020-02-18 10:53:33,IP Address,152.3.43.55,100,3116,True,2020-02-18 10:53:33,R_DtJghbud0gQ3INX,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,vr90,Yes,Freshman,,May of,2023,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,"Wall Street-type occupation,Consultant,Working for a government agency, non-profit, foundation, NGO, etc.",85,I expect a single major in economics,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Yes,Neutral,Yes,Yes,Neutral,Average,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",7,7,1,2,8,7,A few times a month,2,2,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,Asian (including Indian subcontinent and Philippines),Male,Yes,
2020-02-18 08:14:56,2020-02-18 10:58:49,IP Address,152.3.43.53,100,9833,True,2020-02-18 10:58:50,R_1LTOu9PJlPMAHX5,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,jdd68,No,Sophomore,,May of,2022,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,"Academic or Researcher,Working for a government agency, non-profit, foundation, NGO, etc.",95,I expect a single major in economics,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Yes,Yes,Yes,Yes,Yes,Above-average competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",5,7,4,1,3,3,Daily,4,2,0,"Yes, it increases my probability.",,Only my father received a college or university degree.,True,No,White (including Middle Eastern),Male,Yes,
2020-02-18 10:58:32,2020-02-18 11:01:45,IP Address,174.193.7.186,100,193,True,2020-02-18 11:01:45,R_3EGaQF6LzrZRpQm,,,,,35.1150054931640625,-80.7061004638671875,anonymous,EN,seb125,Yes,Freshman,,May of,2023,,,High school AP economics course(s).,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,Wall Street-type occupation,85,I expect a double major with economics being one of my majors,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Average,Above-average competitive,"Asset pricing,Marriage and divorce,Protection of endangered species,Optimal rate at which to switch telephone service providers",8,4,6,9,9,6,Daily,3,2,2,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,White (including Middle Eastern),Male,Yes,
2020-02-18 11:06:51,2020-02-18 11:10:07,IP Address,152.3.43.42,100,196,True,2020-02-18 11:10:07,R_22ui8if2QZnSifN,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,Sba19,No,Sophomore,,May of,2022,,,ECON 101,,I am interested in economics as a subject.,,"Consultant,Lawyer",0,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,No,No,No,No,No,No,Extremely competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",5,2,3,8,10,10,Daily,3,2,1,"No, it is irrelevant.",,Only my mother received a college or university degree.,True,Yes,White (including Middle Eastern),Male,No,
2020-02-18 11:16:14,2020-02-18 11:18:54,IP Address,152.3.43.44,100,159,True,2020-02-18 11:18:55,R_3szELTQDWLbaw2q,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,vnj5,Yes,Freshman,,May of,2023,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.",,Wall Street-type occupation,48,I expect a double major with economics being one of my majors,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Neutral,Yes,Yes,Yes,Yes,Extremely competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Protection of endangered species,Optimal rate at which to switch telephone service providers",5,5,7,0,8,4,Daily,3,2,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,,,Yes,
